model,prompt,story_id,character_name,tc,ic,mcc_raw_char,MCC_char
llama4scout,original,3230,emmanuelle,,,,
llama4scout,original,3230,jean,,0.5,0.0,0.0
llama4scout,original,3230,tom,,1.0,0.0,0.0
llama4scout,original,3230,ving,,,,
llama4scout,original,13596,emile,,1.0,0.0,0.0
llama4scout,original,2702,ben,,0.8,0.0,0.0
llama4scout,original,2702,cameron,,1.0,0.0,0.0
llama4scout,original,2702,lin,,,,
llama4scout,original,12358,__NO_ANNOTATION__,,,,
llama4scout,original,723,james,,0.625,0.0,0.0
llama4scout,original,1214,jack,,0.5,0.0,0.0
llama4scout,original,1214,scatman,,,,
llama4scout,original,8154,angelina,1.0,0.75,0.75,0.6351489523872873
llama4scout,original,8154,fisher,1.0,1.0,1.0,0.7615941559557649
llama4scout,original,8154,jonny,1.0,1.0,1.0,0.7615941559557649
llama4scout,original,8154,matthew,1.0,1.0,1.0,0.7615941559557649
llama4scout,original,8154,renoly,1.0,1.0,1.0,0.7615941559557649
llama4scout,original,948,benjamin,1.0,0.6,0.6,0.5370495669980352
llama4scout,original,948,ksenia,1.0,1.0,1.0,0.7615941559557649
llama4scout,original,948,natalie,1.0,0.8,0.8,0.664036770267849
llama4scout,original,948,vincent,0.75,0.6666666666666666,0.9166666666666666,0.7243166860701286
llama4scout,original,10486,robert,1.0,0.75,0.75,0.6351489523872873
llama4scout,original,10486,val,,1.0,0.0,0.0
llama4scout,original,9334,harrison,,1.0,0.0,0.0
llama4scout,original,8085,brooke,,1.0,0.0,0.0
llama4scout,original,8085,linda,,1.0,0.0,0.0
llama4scout,original,8085,richard,,1.0,0.0,0.0
llama4scout,original,8085,sam,,0.5,0.0,0.0
llama4scout,original,7150,david,,1.0,0.0,0.0
llama4scout,original,7150,eric,,0.8,0.0,0.0
llama4scout,original,7150,mark,,1.0,0.0,0.0
llama4scout,original,2722,__NO_ANNOTATION__,,,,
llama4scout,original,11719,billy,,0.75,0.0,0.0
llama4scout,original,11719,shia,,0.5,0.0,0.0
llama4scout,original,6729,albert,,1.0,0.0,0.0
llama4scout,original,6729,frederic,,1.0,0.0,0.0
llama4scout,original,6729,laurence,,0.6666666666666666,0.0,0.0
llama4scout,original,6729,martin,,1.0,0.0,0.0
llama4scout,original,6729,sam,,0.5,0.0,0.0
llama4scout,original,5265,alessandro,,,,
llama4scout,original,5265,amy,,0.6,0.0,0.0
llama4scout,original,5265,bradley,,,,
llama4scout,original,5265,christian,,0.5,0.0,0.0
llama4scout,original,5265,louis,,,,
llama4scout,original,1111,__NO_ANNOTATION__,,,,
llama4scout,original,11340,brad,,1.0,0.0,0.0
llama4scout,original,11340,christoph,,1.0,0.0,0.0
llama4scout,original,11340,daniel,,,,
llama4scout,original,3295,dane,,0.8,0.0,0.0
llama4scout,original,3295,demi,,1.0,0.0,0.0
llama4scout,original,3295,ruben,,1.0,0.0,0.0
llama4scout,original,11457,__NO_ANNOTATION__,,,,
llama4scout,original,8061,ellen,1.0,0.5,0.5,0.46211715726000974
llama4scout,original,8061,leonardo,1.0,0.6,0.6,0.5370495669980352
llama4scout,original,8061,robert,0.875,0.5714285714285714,0.6964285714285714,0.6020959560425608
llama4scout,original,6847,ben,,0.75,0.0,0.0
llama4scout,original,6847,cameron,,1.0,0.0,0.0
llama4scout,original,6847,lin,,1.0,0.0,0.0
llama4scout,original,6878,robert,,0.6,0.0,0.0
llama4scout,original,9914,matthew,,1.0,0.0,0.0
llama4scout,original,9914,molly,,,,
llama4scout,original,9914,reese,,0.6,0.0,0.0
llama4scout,large,2400,audrey,,1.0,0.0,0.0
llama4scout,large,2400,cary,,1.0,0.0,0.0
llama4scout,large,2400,george,1.0,1.0,1.0,0.7615941559557649
llama4scout,large,2400,jacques,,0.75,0.0,0.0
llama4scout,large,2400,ned,,1.0,0.0,0.0
llama4scout,large,5062,__NO_ANNOTATION__,,,,
llama4scout,large,1214,jack,0.8,0.5,0.7,0.6043677771171634
llama4scout,large,1214,scatman,1.0,,0.0,0.0
llama4scout,large,515,bradley,0.4444444444444444,0.6666666666666666,0.7777777777777778,0.651429357642829
llama4scout,large,515,christian,0.5,0.875,0.625,0.5545997223493823
llama4scout,large,515,shea,0.36363636363636365,0.625,0.7386363636363636,0.6283205776313687
llama4scout,large,11340,brad,,1.0,0.0,0.0
llama4scout,large,11340,christoph,1.0,1.0,1.0,0.7615941559557649
llama4scout,large,11340,daniel,1.0,,0.0,0.0
llama4scout,large,10499,al,,0.5,0.0,0.0
llama4scout,large,10499,robert,,1.0,0.0,0.0
llama4scout,large,10499,val,,,,
llama4scout,large,9334,harrison,,1.0,0.0,0.0
llama4scout,large,5201,brian,,0.2857142857142857,0.0,0.0
llama4scout,large,5201,joan,0.9090909090909091,0.375,0.46590909090909094,0.43488801907206853
llama4scout,large,5201,julia,,0.6,0.0,0.0
llama4scout,large,5201,matt,,1.0,0.0,0.0
llama4scout,large,5201,tom,,1.0,0.0,0.0
llama4scout,large,6111,dexter,,0.6666666666666666,0.0,0.0
llama4scout,large,6111,jason,,0.6,0.0,0.0
llama4scout,large,6111,nick,,1.0,0.0,0.0
llama4scout,large,2926,charles,,1.0,0.0,0.0
llama4scout,large,2926,jeff,,0.8,0.0,0.0
llama4scout,large,2926,jim,,0.8,0.0,0.0
llama4scout,large,2926,karen,,1.0,0.0,0.0
llama4scout,large,2926,teri,,,,
llama4scout,large,2702,ben,,0.8,0.0,0.0
llama4scout,large,2702,cameron,,1.0,0.0,0.0
llama4scout,large,2702,lin,,,,
llama4scout,large,1111,__NO_ANNOTATION__,,,,
llama4scout,large,948,benjamin,,0.6,0.0,0.0
llama4scout,large,948,ksenia,1.0,1.0,1.0,0.7615941559557649
llama4scout,large,948,natalie,,0.8,0.0,0.0
llama4scout,large,948,vincent,,0.6666666666666666,0.0,0.0
llama4scout,large,345,connie,1.0,0.8,0.8,0.664036770267849
llama4scout,large,345,john,1.0,1.0,1.0,0.7615941559557649
llama4scout,large,721,denzel,,1.0,0.0,0.0
llama4scout,large,721,gary,,1.0,0.0,0.0
llama4scout,large,721,mila,,1.0,0.0,0.0
llama4scout,large,721,tom,,1.0,0.0,0.0
llama4scout,large,8085,brooke,,1.0,0.0,0.0
llama4scout,large,8085,linda,1.0,1.0,1.0,0.7615941559557649
llama4scout,large,8085,richard,,1.0,0.0,0.0
llama4scout,large,8085,sam,1.0,0.5,0.5,0.46211715726000974
llama4scout,large,4797,rene,,1.0,0.0,0.0
llama4scout,large,4797,roger,1.0,1.0,1.0,0.7615941559557649
llama4scout,large,1467,anthony,1.0,1.0,1.0,0.7615941559557649
llama4scout,large,1467,rosario,1.0,1.0,1.0,0.7615941559557649
llama4scout,large,3761,jeff,,1.0,0.0,0.0
llama4scout,large,3761,jim,,0.8,0.0,0.0
llama4scout,large,11260,colin,0.8333333333333334,1.0,0.8333333333333334,0.6822617902381697
llama4scout,large,11260,jamie,0.8,0.8,1.0,0.7615941559557649
llama4scout,large,11260,john,1.0,1.0,1.0,0.7615941559557649
llama4scout,large,4047,__NO_ANNOTATION__,,,,
llama4scout,large,6878,robert,1.0,0.6,0.6,0.5370495669980352
llama4scout,large,7596,kevin,,1.0,0.0,0.0
llama4scout,large,7596,william,,0.4,0.0,0.0
llama4scout,large,6729,albert,,1.0,0.0,0.0
llama4scout,large,6729,frederic,,1.0,0.0,0.0
llama4scout,large,6729,laurence,,0.6666666666666666,0.0,0.0
llama4scout,large,6729,martin,,1.0,0.0,0.0
llama4scout,large,6729,sam,,0.5,0.0,0.0
llama4scout,large,5349,james,,0.6,0.0,0.0
llama4scout,large,5349,kim,0.8,1.0,0.8,0.664036770267849
llama4scout,large,10486,robert,1.0,0.75,0.75,0.6351489523872873
llama4scout,large,10486,val,0.8333333333333334,1.0,0.8333333333333334,0.6822617902381697
llama4scout,large,7150,david,,1.0,0.0,0.0
llama4scout,large,7150,eric,,0.8,0.0,0.0
llama4scout,large,7150,mark,,1.0,0.0,0.0
llama4scout,large,9418,daniel,,0.8333333333333334,0.0,0.0
llama4scout,large,9418,gary,,0.75,0.0,0.0
llama4scout,large,9418,john,,0.6666666666666666,0.0,0.0
llama4scout,large,11543,__NO_ANNOTATION__,,,,
llama4scout,large,8154,angelina,0.8,0.75,0.95,0.7397830512740042
llama4scout,large,8154,fisher,0.6666666666666666,1.0,0.6666666666666666,0.5827829453479101
llama4scout,large,8154,jonny,0.75,1.0,0.75,0.6351489523872873
llama4scout,large,8154,matthew,0.75,1.0,0.75,0.6351489523872873
llama4scout,large,8154,renoly,0.6666666666666666,1.0,0.6666666666666666,0.5827829453479101
llama4scout,large,3230,emmanuelle,,,,
llama4scout,large,3230,jean,1.0,0.5,0.5,0.46211715726000974
llama4scout,large,3230,tom,,1.0,0.0,0.0
llama4scout,large,3230,ving,,,,
llama4scout,large,3891,robert,0.8,1.0,0.8,0.664036770267849
llama4scout,large,3891,val,0.8333333333333334,1.0,0.8333333333333334,0.6822617902381697
llama4scout,large,4173,heath,,1.0,0.0,0.0
llama4scout,large,4173,mel,0.6,0.75,0.85,0.6910694698329306
llama4scout,large,11541,__NO_ANNOTATION__,,,,
llama4scout,large,7195,gerard,1.0,,0.0,0.0
llama4scout,large,7195,jennifer,1.0,0.6666666666666666,0.6666666666666666,0.5827829453479101
llama4scout,large,5265,alessandro,,,,
llama4scout,large,5265,amy,1.0,0.6,0.6,0.5370495669980352
llama4scout,large,5265,bradley,1.0,,0.0,0.0
llama4scout,large,5265,christian,0.75,0.5,0.75,0.6351489523872873
llama4scout,large,5265,louis,,,,
llama4scout,large,7065,jude,1.0,0.8,0.8,0.664036770267849
llama4scout,large,7065,matt,1.0,0.8,0.8,0.664036770267849
llama4scout,large,11457,__NO_ANNOTATION__,,,,
llama4scout,large,2722,__NO_ANNOTATION__,,,,
llama4scout,large,11719,billy,,0.75,0.0,0.0
llama4scout,large,11719,shia,,0.5,0.0,0.0
llama4scout,large,3295,dane,1.0,0.8,0.8,0.664036770267849
llama4scout,large,3295,demi,0.5,1.0,0.5,0.46211715726000974
llama4scout,large,3295,ruben,1.0,1.0,1.0,0.7615941559557649
llama4scout,large,723,james,1.0,0.625,0.625,0.5545997223493823
llama4scout,large,733,gary,,0.8333333333333334,0.0,0.0
llama4scout,large,733,jennifer,,0.8,0.0,0.0
llama4scout,large,5540,__NO_ANNOTATION__,,,,
llama4scout,large,6215,jason,,0.6666666666666666,0.0,0.0
llama4scout,large,6215,nick,,0.75,0.0,0.0
llama4scout,large,12358,__NO_ANNOTATION__,,,,
llama4scout,large,5047,__NO_ANNOTATION__,,,,
llama4scout,large,6921,jude,,0.5,0.0,0.0
llama4scout,large,6921,matt,,0.8333333333333334,0.0,0.0
llama4scout,large,6921,philip,,0.5,0.0,0.0
llama4scout,large,13683,bill,,0.75,0.0,0.0
llama4scout,large,13683,christian,,1.0,0.0,0.0
llama4scout,large,13683,terence,,1.0,0.0,0.0
llama4scout,large,13683,tom,,0.8333333333333334,0.0,0.0
llama4scout,large,6847,ben,0.6666666666666666,0.75,0.9166666666666666,0.7243166860701286
llama4scout,large,6847,cameron,0.75,1.0,0.75,0.6351489523872873
llama4scout,large,6847,lin,0.8,1.0,0.8,0.664036770267849
llama4scout,large,11678,karen,,1.0,0.0,0.0
llama4scout,large,11678,paul,,1.0,0.0,0.0
llama4scout,large,11678,wolf,1.0,1.0,1.0,0.7615941559557649
llama4scout,large,8551,__NO_ANNOTATION__,,,,
llama4scout,large,10408,ashton,0.6666666666666666,1.0,0.6666666666666666,0.5827829453479101
llama4scout,large,10408,greta,0.8,1.0,0.8,0.664036770267849
llama4scout,large,10408,jake,0.75,1.0,0.75,0.6351489523872873
llama4scout,large,10408,natalie,0.6666666666666666,,0.0,0.0
llama4scout,large,1201,__NO_ANNOTATION__,,,,
llama4scout,large,9914,matthew,,1.0,0.0,0.0
llama4scout,large,9914,molly,,,,
llama4scout,large,9914,reese,,0.6,0.0,0.0
llama4scout,large,7702,donald,,,,
llama4scout,large,7702,jude,1.0,1.0,1.0,0.7615941559557649
llama4scout,large,7702,nicole,,1.0,0.0,0.0
llama4scout,large,13596,emile,1.0,1.0,1.0,0.7615941559557649
llama4scout,large,8061,ellen,0.5,0.5,1.0,0.7615941559557649
llama4scout,large,8061,leonardo,0.5,0.6,0.9,0.7162978701990245
llama4scout,large,8061,robert,0.3333333333333333,0.5714285714285714,0.7619047619047619,0.6421975349840443
llama4scout,large,12423,hailee,,1.0,0.0,0.0
llama4scout,large,12423,jeff,1.0,0.8,0.8,0.664036770267849
llama4scout,large,12423,matt,,0.8,0.0,0.0
llama4scout,large,5721,__NO_ANNOTATION__,,,,
qwen3vl,original,733,gary,0.8333333333333334,0.8333333333333334,1.0,0.7615941559557649
qwen3vl,original,733,jennifer,1.0,0.8,0.8,0.664036770267849
qwen3vl,original,8154,angelina,1.0,0.75,0.75,0.6351489523872873
qwen3vl,original,8154,fisher,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,8154,jonny,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,8154,matthew,,1.0,0.0,0.0
qwen3vl,original,8154,renoly,,1.0,0.0,0.0
qwen3vl,original,3230,emmanuelle,,,,
qwen3vl,original,3230,jean,0.6,0.5,0.9,0.7162978701990245
qwen3vl,original,3230,tom,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,3230,ving,,,,
qwen3vl,original,6921,jude,0.42857142857142855,0.5,0.9285714285714286,0.7299271541543952
qwen3vl,original,6921,matt,0.75,0.8333333333333334,0.9166666666666666,0.7243166860701286
qwen3vl,original,6921,philip,0.8333333333333334,0.5,0.6666666666666666,0.5827829453479101
qwen3vl,original,10499,al,,0.5,0.0,0.0
qwen3vl,original,10499,robert,0.75,1.0,0.75,0.6351489523872873
qwen3vl,original,10499,val,1.0,,0.0,0.0
qwen3vl,original,7195,gerard,0.5,,0.0,0.0
qwen3vl,original,7195,jennifer,0.6666666666666666,0.6666666666666666,1.0,0.7615941559557649
qwen3vl,original,8085,brooke,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,8085,linda,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,8085,richard,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,8085,sam,0.6666666666666666,0.5,0.8333333333333334,0.6822617902381697
qwen3vl,original,1214,jack,0.5,0.5,1.0,0.7615941559557649
qwen3vl,original,1214,scatman,1.0,,0.0,0.0
qwen3vl,original,6111,dexter,1.0,0.6666666666666666,0.6666666666666666,0.5827829453479101
qwen3vl,original,6111,jason,0.6666666666666666,0.6,0.9333333333333333,0.7321442233518527
qwen3vl,original,6111,nick,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,11260,colin,0.75,1.0,0.75,0.6351489523872873
qwen3vl,original,11260,jamie,0.6,0.8,0.7999999999999999,0.6640367702678489
qwen3vl,original,11260,john,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,6729,albert,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,6729,frederic,0.5,1.0,0.5,0.46211715726000974
qwen3vl,original,6729,laurence,0.4,0.6666666666666666,0.7333333333333334,0.6251004140085176
qwen3vl,original,6729,martin,,1.0,0.0,0.0
qwen3vl,original,6729,sam,0.3333333333333333,0.5,0.8333333333333333,0.6822617902381697
qwen3vl,original,11541,__NO_ANNOTATION__,,,,
qwen3vl,original,6215,jason,0.5714285714285714,0.6666666666666666,0.9047619047619048,0.7186086249826391
qwen3vl,original,6215,nick,0.8,0.75,0.95,0.7397830512740042
qwen3vl,original,2702,ben,1.0,0.8,0.8,0.664036770267849
qwen3vl,original,2702,cameron,,1.0,0.0,0.0
qwen3vl,original,2702,lin,,,,
qwen3vl,original,345,connie,0.5,0.8,0.7,0.6043677771171634
qwen3vl,original,345,john,0.8,1.0,0.8,0.664036770267849
qwen3vl,original,723,james,0.7777777777777778,0.625,0.8472222222222222,0.6896155075258059
qwen3vl,original,11543,__NO_ANNOTATION__,,,,
qwen3vl,original,11340,brad,,1.0,0.0,0.0
qwen3vl,original,11340,christoph,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,11340,daniel,1.0,,0.0,0.0
qwen3vl,original,2722,__NO_ANNOTATION__,,,,
qwen3vl,original,7596,kevin,0.6666666666666666,1.0,0.6666666666666666,0.5827829453479101
qwen3vl,original,7596,william,0.4,0.4,1.0,0.7615941559557649
qwen3vl,original,5540,__NO_ANNOTATION__,,,,
qwen3vl,original,12423,hailee,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,12423,jeff,1.0,0.8,0.8,0.664036770267849
qwen3vl,original,12423,matt,0.6,0.8,0.7999999999999999,0.6640367702678489
qwen3vl,original,5265,alessandro,,,,
qwen3vl,original,5265,amy,0.8,0.6,0.7999999999999999,0.6640367702678489
qwen3vl,original,5265,bradley,,,,
qwen3vl,original,5265,christian,1.0,0.5,0.5,0.46211715726000974
qwen3vl,original,5265,louis,,,,
qwen3vl,original,3295,dane,0.8,0.8,1.0,0.7615941559557649
qwen3vl,original,3295,demi,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,3295,ruben,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,8061,ellen,0.375,0.5,0.875,0.703905603936621
qwen3vl,original,8061,leonardo,0.75,0.6,0.85,0.6910694698329306
qwen3vl,original,8061,robert,0.8571428571428571,0.5714285714285714,0.7142857142857143,0.6133572603953826
qwen3vl,original,9914,matthew,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,9914,molly,,,,
qwen3vl,original,9914,reese,1.0,0.6,0.6,0.5370495669980352
qwen3vl,original,515,bradley,1.0,0.6666666666666666,0.6666666666666666,0.5827829453479101
qwen3vl,original,515,christian,0.8333333333333334,0.875,0.9583333333333334,0.7435325248149615
qwen3vl,original,515,shea,0.5714285714285714,0.625,0.9464285714285714,0.7381619141422254
qwen3vl,original,9418,daniel,0.8333333333333334,0.8333333333333334,1.0,0.7615941559557649
qwen3vl,original,9418,gary,1.0,0.75,0.75,0.6351489523872873
qwen3vl,original,9418,john,,0.6666666666666666,0.0,0.0
qwen3vl,original,7065,jude,0.8,0.8,1.0,0.7615941559557649
qwen3vl,original,7065,matt,0.6,0.8,0.7999999999999999,0.6640367702678489
qwen3vl,original,5201,brian,0.2857142857142857,0.2857142857142857,1.0,0.7615941559557649
qwen3vl,original,5201,joan,0.5,0.375,0.875,0.703905603936621
qwen3vl,original,5201,julia,0.6,0.6,1.0,0.7615941559557649
qwen3vl,original,5201,matt,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,5201,tom,,1.0,0.0,0.0
qwen3vl,original,3891,robert,,1.0,0.0,0.0
qwen3vl,original,3891,val,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,13683,bill,0.75,0.75,1.0,0.7615941559557649
qwen3vl,original,13683,christian,0.6666666666666666,1.0,0.6666666666666666,0.5827829453479101
qwen3vl,original,13683,terence,0.6666666666666666,1.0,0.6666666666666666,0.5827829453479101
qwen3vl,original,13683,tom,0.8333333333333334,0.8333333333333334,1.0,0.7615941559557649
qwen3vl,original,11678,karen,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,11678,paul,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,11678,wolf,0.8,1.0,0.8,0.664036770267849
qwen3vl,original,5721,__NO_ANNOTATION__,,,,
qwen3vl,original,3761,jeff,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,3761,jim,,0.8,0.0,0.0
qwen3vl,original,4797,rene,0.6666666666666666,1.0,0.6666666666666666,0.5827829453479101
qwen3vl,original,4797,roger,0.6666666666666666,1.0,0.6666666666666666,0.5827829453479101
qwen3vl,original,8551,__NO_ANNOTATION__,,,,
qwen3vl,original,4047,__NO_ANNOTATION__,,,,
qwen3vl,original,5349,james,0.6,0.6,1.0,0.7615941559557649
qwen3vl,original,5349,kim,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,6878,robert,0.4,0.6,0.8,0.664036770267849
qwen3vl,original,7150,david,,1.0,0.0,0.0
qwen3vl,original,7150,eric,1.0,0.8,0.8,0.664036770267849
qwen3vl,original,7150,mark,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,9334,harrison,0.8333333333333334,1.0,0.8333333333333334,0.6822617902381697
qwen3vl,original,10486,robert,1.0,0.75,0.75,0.6351489523872873
qwen3vl,original,10486,val,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,7702,donald,1.0,,0.0,0.0
qwen3vl,original,7702,jude,0.6666666666666666,1.0,0.6666666666666666,0.5827829453479101
qwen3vl,original,7702,nicole,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,11457,__NO_ANNOTATION__,,,,
qwen3vl,original,5047,__NO_ANNOTATION__,,,,
qwen3vl,original,948,benjamin,1.0,0.6,0.6,0.5370495669980352
qwen3vl,original,948,ksenia,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,948,natalie,1.0,0.8,0.8,0.664036770267849
qwen3vl,original,948,vincent,1.0,0.6666666666666666,0.6666666666666666,0.5827829453479101
qwen3vl,original,2926,charles,,1.0,0.0,0.0
qwen3vl,original,2926,jeff,0.8,0.8,1.0,0.7615941559557649
qwen3vl,original,2926,jim,0.8,0.8,1.0,0.7615941559557649
qwen3vl,original,2926,karen,,1.0,0.0,0.0
qwen3vl,original,2926,teri,,,,
qwen3vl,original,5062,__NO_ANNOTATION__,,,,
qwen3vl,original,721,denzel,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,721,gary,0.6666666666666666,1.0,0.6666666666666666,0.5827829453479101
qwen3vl,original,721,mila,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,721,tom,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,2400,audrey,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,2400,cary,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,2400,george,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,2400,jacques,0.5,0.75,0.75,0.6351489523872873
qwen3vl,original,2400,ned,,1.0,0.0,0.0
qwen3vl,original,6847,ben,1.0,0.75,0.75,0.6351489523872873
qwen3vl,original,6847,cameron,,1.0,0.0,0.0
qwen3vl,original,6847,lin,0.6666666666666666,1.0,0.6666666666666666,0.5827829453479101
qwen3vl,original,1467,anthony,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,1467,rosario,0.4,1.0,0.4,0.3799489622552249
qwen3vl,original,4173,heath,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,4173,mel,0.7142857142857143,0.75,0.9642857142857143,0.746182428607531
qwen3vl,original,1111,__NO_ANNOTATION__,,,,
qwen3vl,original,12358,__NO_ANNOTATION__,,,,
qwen3vl,original,1201,__NO_ANNOTATION__,,,,
qwen3vl,original,11719,billy,0.8,0.75,0.95,0.7397830512740042
qwen3vl,original,11719,shia,0.6,0.5,0.9,0.7162978701990245
qwen3vl,original,13596,emile,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,10408,ashton,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,10408,greta,0.6666666666666666,1.0,0.6666666666666666,0.5827829453479101
qwen3vl,original,10408,jake,1.0,1.0,1.0,0.7615941559557649
qwen3vl,original,10408,natalie,0.6666666666666666,,0.0,0.0
qwen3vl,large,1201,__NO_ANNOTATION__,,,,
qwen3vl,large,11541,__NO_ANNOTATION__,,,,
qwen3vl,large,7195,gerard,0.6,,0.0,0.0
qwen3vl,large,7195,jennifer,0.6666666666666666,0.6666666666666666,1.0,0.7615941559557649
qwen3vl,large,3891,robert,,1.0,0.0,0.0
qwen3vl,large,3891,val,1.0,1.0,1.0,0.7615941559557649
qwen3vl,large,733,gary,1.0,0.8333333333333334,0.8333333333333334,0.6822617902381697
qwen3vl,large,733,jennifer,0.8333333333333334,0.8,0.9666666666666667,0.7472358212839743
qwen3vl,large,8154,angelina,0.6666666666666666,0.75,0.9166666666666666,0.7243166860701286
qwen3vl,large,8154,fisher,1.0,1.0,1.0,0.7615941559557649
qwen3vl,large,8154,jonny,1.0,1.0,1.0,0.7615941559557649
qwen3vl,large,8154,matthew,,1.0,0.0,0.0
qwen3vl,large,8154,renoly,,1.0,0.0,0.0
qwen3vl,large,515,bradley,1.0,0.6666666666666666,0.6666666666666666,0.5827829453479101
qwen3vl,large,515,christian,0.875,0.875,1.0,0.7615941559557649
qwen3vl,large,515,shea,0.625,0.625,1.0,0.7615941559557649
qwen3vl,large,10499,al,0.6,0.5,0.9,0.7162978701990245
qwen3vl,large,10499,robert,0.75,1.0,0.75,0.6351489523872873
qwen3vl,large,10499,val,0.4,,0.0,0.0
qwen3vl,large,10486,robert,0.6666666666666666,0.75,0.9166666666666666,0.7243166860701286
qwen3vl,large,10486,val,1.0,1.0,1.0,0.7615941559557649
qwen3vl,large,5062,__NO_ANNOTATION__,,,,
qwen3vl,large,5721,__NO_ANNOTATION__,,,,
qwen3vl,large,5265,alessandro,,,,
qwen3vl,large,5265,amy,0.8,0.6,0.7999999999999999,0.6640367702678489
qwen3vl,large,5265,bradley,,,,
qwen3vl,large,5265,christian,1.0,0.5,0.5,0.46211715726000974
qwen3vl,large,5265,louis,,,,
qwen3vl,large,2400,audrey,1.0,1.0,1.0,0.7615941559557649
qwen3vl,large,2400,cary,1.0,1.0,1.0,0.7615941559557649
qwen3vl,large,2400,george,1.0,1.0,1.0,0.7615941559557649
qwen3vl,large,2400,jacques,0.5,0.75,0.75,0.6351489523872873
qwen3vl,large,2400,ned,,1.0,0.0,0.0
qwen3vl,large,3761,jeff,0.6,1.0,0.6,0.5370495669980352
qwen3vl,large,3761,jim,0.6,0.8,0.7999999999999999,0.6640367702678489
qwen3vl,large,3295,dane,1.0,0.8,0.8,0.664036770267849
qwen3vl,large,3295,demi,1.0,1.0,1.0,0.7615941559557649
qwen3vl,large,3295,ruben,1.0,1.0,1.0,0.7615941559557649
qwen3vl,large,8061,ellen,0.5,0.5,1.0,0.7615941559557649
qwen3vl,large,8061,leonardo,0.6666666666666666,0.6,0.9333333333333333,0.7321442233518527
qwen3vl,large,8061,robert,0.8571428571428571,0.5714285714285714,0.7142857142857143,0.6133572603953826
qwen3vl,large,9914,matthew,,1.0,0.0,0.0
qwen3vl,large,9914,molly,,,,
qwen3vl,large,9914,reese,0.6666666666666666,0.6,0.9333333333333333,0.7321442233518527
qwen3vl,large,7065,jude,0.6,0.8,0.7999999999999999,0.6640367702678489
qwen3vl,large,7065,matt,0.8,0.8,1.0,0.7615941559557649
qwen3vl,large,721,denzel,1.0,1.0,1.0,0.7615941559557649
qwen3vl,large,721,gary,0.6,1.0,0.6,0.5370495669980352
qwen3vl,large,721,mila,1.0,1.0,1.0,0.7615941559557649
qwen3vl,large,721,tom,,1.0,0.0,0.0
qwen3vl,large,5047,__NO_ANNOTATION__,,,,
qwen3vl,large,4047,__NO_ANNOTATION__,,,,
qwen3vl,large,12358,__NO_ANNOTATION__,,,,
qwen3vl,large,9334,harrison,0.8333333333333334,1.0,0.8333333333333334,0.6822617902381697
qwen3vl,large,6878,robert,0.4,0.6,0.8,0.664036770267849
qwen3vl,large,948,benjamin,1.0,0.6,0.6,0.5370495669980352
qwen3vl,large,948,ksenia,1.0,1.0,1.0,0.7615941559557649
qwen3vl,large,948,natalie,0.75,0.8,0.95,0.7397830512740042
qwen3vl,large,948,vincent,0.6666666666666666,0.6666666666666666,1.0,0.7615941559557649
qwen3vl,large,7150,david,1.0,1.0,1.0,0.7615941559557649
qwen3vl,large,7150,eric,1.0,0.8,0.8,0.664036770267849
qwen3vl,large,7150,mark,,1.0,0.0,0.0
qwen3vl,large,1467,anthony,1.0,1.0,1.0,0.7615941559557649
qwen3vl,large,1467,rosario,0.4,1.0,0.4,0.3799489622552249
